Date,Open,High,Low,Close,Adj Close,Volume
1992-03-13,2.258929,2.276786,2.214286,2.254464,0.409819,19796000
1992-03-16,2.241071,2.267857,2.205357,2.263393,0.411442,14072800
1992-03-17,2.267857,2.276786,2.241071,2.245536,0.408196,21274400
1992-03-18,2.258929,2.285714,2.250000,2.276786,0.413877,20258000
1992-03-19,2.276786,2.276786,2.241071,2.250000,0.409008,29629600
1992-03-20,2.250000,2.258929,2.250000,2.258929,0.410631,13540800
1992-03-23,2.250000,2.276786,2.250000,2.250000,0.409008,12518800
1992-03-24,2.267857,2.321429,2.258929,2.321429,0.421992,52354400
1992-03-25,2.321429,2.321429,2.294643,2.303571,0.418746,30388400
1992-03-26,2.312500,2.330357,2.276786,2.285714,0.415500,30755200
1992-03-27,2.281250,2.285714,2.160714,2.178571,0.396023,66133200
1992-03-30,2.187500,2.187500,2.062500,2.075893,0.377358,84758800
1992-03-31,2.080357,2.133929,2.071429,2.080357,0.378170,53158000
1992-04-01,2.044643,2.116071,2.044643,2.107143,0.383039,39914000
1992-04-02,2.107143,2.125000,2.084821,2.098214,0.381416,33493600
1992-04-03,2.098214,2.116071,2.089286,2.107143,0.383039,29114400
1992-04-06,2.107143,2.178571,2.107143,2.169643,0.394400,25496800
1992-04-07,2.178571,2.187500,2.044643,2.044643,0.371678,57554000
1992-04-08,2.035714,2.035714,1.955357,1.995536,0.362751,91756000
1992-04-09,2.000000,2.080357,1.973214,2.044643,0.371678,48034000
1992-04-10,2.044643,2.053571,1.964286,1.982143,0.360316,68516000
1992-04-13,1.982143,2.026786,1.973214,2.017857,0.366809,30707600
1992-04-14,2.062500,2.116071,2.044643,2.098214,0.381416,36100400
1992-04-15,2.071429,2.174107,2.053571,2.160714,0.392777,54339600
1992-04-16,2.151786,2.169643,2.089286,2.107143,0.383039,64671600
1992-04-20,2.107143,2.107143,2.000000,2.026786,0.368432,51511600
1992-04-21,2.035714,2.044643,2.000000,2.008929,0.365186,45091200
